0.5	0.5	0.5	0.5
file			7e-05	0.000108	0.00012	6.2e-05
ameliorate			7e-05	0.000108	6e-05	0.000125
girlfriend			7e-05	0.000163	0.00012	0.000125
shopping			0.001395	0.000325	0.001016	0.00056
staffgreat			0.000139	5.4e-05	0.00012	6.2e-05
tshirt			0.000139	5.4e-05	0.00012	6.2e-05
fill			7e-05	0.000108	6e-05	0.000125
again			0.002511	0.002492	0.00239	0.002615
unwelcome			7e-05	0.000108	0.00012	6.2e-05
hasnt			7e-05	0.000108	0.00012	6.2e-05
yoga			0.000349	5.4e-05	6e-05	0.000311
apartments			0.000139	5.4e-05	6e-05	0.000125
topped			0.000139	5.4e-05	0.00012	6.2e-05
deserve			7e-05	0.000108	6e-05	0.000125
cheaplooking			7e-05	0.000108	6e-05	0.000125
deskperson			7e-05	0.000108	0.00012	6.2e-05
event			0.000279	0.000108	0.000179	0.000187
workday			7e-05	0.000108	0.00012	6.2e-05
field			0.000209	0.000108	0.000179	0.000125
1112			0.000139	5.4e-05	0.00012	6.2e-05
5			0.000628	0.000596	0.000837	0.000374
evenings			0.000139	5.4e-05	6e-05	0.000125
delays			0.000139	5.4e-05	0.00012	6.2e-05
forcing			7e-05	0.000163	0.00012	0.000125
cakethe			0.000139	5.4e-05	6e-05	0.000125
poor			7e-05	0.000488	0.000359	0.000249
suites			0.000209	0.000325	0.000239	0.000311
formed			7e-05	0.000108	0.00012	6.2e-05
pillows			0.000418	0.000325	0.000478	0.000249
stays			7e-05	0.000108	0.00012	6.2e-05
multiple			7e-05	0.000108	0.00012	6.2e-05
symbol			7e-05	0.000108	6e-05	0.000125
teeth			7e-05	0.000108	6e-05	0.000125
accosted			7e-05	0.000108	0.00012	6.2e-05
includes			0.000139	5.4e-05	6e-05	0.000125
important			0.000139	0.000271	0.000299	0.000125
track			0.000209	0.000271	0.000239	0.000249
suited			7e-05	0.000108	0.00012	6.2e-05
terry			0.000139	5.4e-05	6e-05	0.000125
included			0.000279	0.000108	0.000179	0.000187
decorated			0.000628	0.000163	0.000359	0.000374
crappy			7e-05	0.000108	0.00012	6.2e-05
restraunt			7e-05	0.000108	0.00012	6.2e-05
pool			0.000558	0.00065	0.000657	0.00056
building			0.000418	0.000379	0.000418	0.000374
booked			0.000697	0.001192	0.001255	0.000685
remote			7e-05	0.000163	6e-05	0.000187
calls			0.000139	0.000271	0.000299	0.000125
wife			0.000907	0.000867	0.000538	0.001245
waived			0.000139	5.4e-05	0.00012	6.2e-05
wifi			0.000558	0.000921	0.000956	0.00056
descript			7e-05	0.000108	0.00012	6.2e-05
websites			7e-05	0.000163	0.00012	0.000125
having			0.000488	0.000813	0.000478	0.000872
dayone			0.000139	5.4e-05	0.00012	6.2e-05
locationwise			0.000139	5.4e-05	0.00012	6.2e-05
god			7e-05	0.000163	0.00012	0.000125
alright			7e-05	0.000108	6e-05	0.000125
tinyand			7e-05	0.000108	0.00012	6.2e-05
deluxe			0.000349	0.000217	0.000299	0.000249
starting			0.000139	5.4e-05	0.00012	6.2e-05
original			7e-05	0.000108	0.00012	6.2e-05
keihls			0.000139	5.4e-05	0.00012	6.2e-05
all			0.005301	0.005255	0.004303	0.006288
cleanedthe			7e-05	0.000108	6e-05	0.000125
consider			0.000209	0.000163	0.000179	0.000187
bfast			0.000209	5.4e-05	0.000179	6.2e-05
caused			7e-05	0.000163	6e-05	0.000187
beware			7e-05	0.000108	6e-05	0.000125
allergy			7e-05	0.000108	6e-05	0.000125
dollar			0.000139	0.000108	0.000179	6.2e-05
month			0.000139	0.000325	0.000179	0.000311
pricelinecom			0.000139	5.4e-05	0.00012	6.2e-05
thoughtful			0.000139	5.4e-05	0.00012	6.2e-05
deadline			7e-05	0.000108	0.00012	6.2e-05
dish			0.000279	5.4e-05	0.000179	0.000125
inflating			7e-05	0.000108	6e-05	0.000125
fixtures			7e-05	0.000325	0.000299	0.000125
children			0.000209	0.000217	0.00012	0.000311
carpet			0.000139	0.000379	0.000179	0.000374
cotails			0.000139	5.4e-05	6e-05	0.000125
careful			0.000139	5.4e-05	6e-05	0.000125
remarkable			0.000139	5.4e-05	0.00012	6.2e-05
tv			0.001186	0.000921	0.001375	0.000685
themed			0.000139	5.4e-05	6e-05	0.000125
disappoitment			7e-05	0.000108	0.00012	6.2e-05
thursday			0.000139	0.000108	0.00012	0.000125
courteous			0.000488	5.4e-05	0.000299	0.000187
program			0.000209	0.000217	0.000299	0.000125
wants			0.000139	0.000108	0.00012	0.000125
slippers			0.000279	5.4e-05	0.000239	6.2e-05
fivestar			7e-05	0.000108	6e-05	0.000125
smile			0.000139	0.000163	0.000179	0.000125
enjoying			0.000139	0.000108	0.00012	0.000125
presentation			7e-05	0.000108	6e-05	0.000125
assist			0.000139	5.4e-05	6e-05	0.000125
ultrarelaxed			0.000139	5.4e-05	0.00012	6.2e-05
paying			0.000209	0.000488	0.000478	0.000249
fax			7e-05	0.000108	0.00012	6.2e-05
woman			0.000139	0.000271	0.000179	0.000249
premium			7e-05	0.000217	6e-05	0.000249
worse			7e-05	0.000271	0.000179	0.000187
830a			7e-05	0.000108	6e-05	0.000125
sitting			7e-05	0.000325	0.000179	0.000249
very			0.010602	0.005038	0.008845	0.006039
horror			7e-05	0.000163	0.00012	0.000125
paradise			0.000139	5.4e-05	0.00012	6.2e-05
robes			0.000349	5.4e-05	0.000299	6.2e-05
housekeepingturn			0.000139	5.4e-05	0.00012	6.2e-05
personnel			0.000139	5.4e-05	6e-05	0.000125
worst			7e-05	0.000325	0.000179	0.000249
got			0.002023	0.003088	0.00239	0.002864
awful			7e-05	0.000325	6e-05	0.000374
labor			0.000139	5.4e-05	6e-05	0.000125
ticket			7e-05	0.000163	6e-05	0.000187
difference			0.000139	0.000108	0.00012	0.000125
condition			0.000139	5.4e-05	0.00012	6.2e-05
enjoyable			0.000279	0.000108	0.00012	0.000249
cable			7e-05	0.000163	0.00012	0.000125
louis			7e-05	0.000108	0.00012	6.2e-05
arts			0.000139	5.4e-05	6e-05	0.000125
laying			7e-05	0.000108	6e-05	0.000125
theaters			0.000139	5.4e-05	6e-05	0.000125
kiosks			0.000139	5.4e-05	0.00012	6.2e-05
large			0.001186	0.000433	0.001195	0.000311
steakhouse			0.000139	5.4e-05	0.00012	6.2e-05
small			0.000976	0.001517	0.001972	0.00056
throbbing			7e-05	0.000217	6e-05	0.000249
sighted			7e-05	0.000108	0.00012	6.2e-05
20th			0.000139	5.4e-05	6e-05	0.000125
servers			0.000209	0.000108	0.000239	6.2e-05
faboulous			0.000139	5.4e-05	0.00012	6.2e-05
cookies			0.000209	5.4e-05	0.00012	0.000125
quicker			0.000139	5.4e-05	0.00012	6.2e-05
andor			7e-05	0.000108	6e-05	0.000125
ten			7e-05	0.000108	0.00012	6.2e-05
hailing			7e-05	0.000108	0.00012	6.2e-05
harder			7e-05	0.000108	6e-05	0.000125
steaks			0.000139	5.4e-05	0.00012	6.2e-05
streets			0.000209	5.4e-05	0.000179	6.2e-05
unheard			7e-05	0.000108	6e-05	0.000125
soldier			0.000139	5.4e-05	0.00012	6.2e-05
past			0.000418	0.000379	0.000359	0.000436
burger			0.000139	5.4e-05	6e-05	0.000125
yappy			7e-05	0.000108	6e-05	0.000125
unidentifiable			7e-05	0.000108	0.00012	6.2e-05
design			0.000628	0.000325	0.000299	0.000623
perspective			0.000139	5.4e-05	6e-05	0.000125
pass			7e-05	0.000108	6e-05	0.000125
further			0.000209	0.000271	0.000299	0.000187
pretentious			7e-05	0.000271	0.000179	0.000187
casual			7e-05	0.000108	6e-05	0.000125
returned			0.000349	0.000758	0.000956	0.000187
dial			0.000139	0.000217	0.00012	0.000249
stood			7e-05	0.000163	0.000179	6.2e-05
clock			0.000139	5.4e-05	0.00012	6.2e-05
sun			0.000139	5.4e-05	0.00012	6.2e-05
sides			0.000139	5.4e-05	0.00012	6.2e-05
associate			7e-05	0.000108	6e-05	0.000125
providednot			0.000139	5.4e-05	6e-05	0.000125
musty			7e-05	0.000163	6e-05	0.000187
tourist			0.000139	5.4e-05	6e-05	0.000125
wifias			0.000139	5.4e-05	6e-05	0.000125
version			0.000139	5.4e-05	6e-05	0.000125
apologized			7e-05	0.000163	0.00012	0.000125
learned			7e-05	0.000108	6e-05	0.000125
public			0.000209	0.000108	0.000179	0.000125
contrast			0.000139	5.4e-05	6e-05	0.000125
prosaic			7e-05	0.000108	6e-05	0.000125
full			0.000488	0.000488	0.000598	0.000374
unprofessional			7e-05	0.000271	0.000179	0.000187
responded			0.000139	0.000108	0.00012	0.000125
21st			0.000139	0.000108	0.00012	0.000125
onebedroom			0.000139	5.4e-05	0.00012	6.2e-05
hours			0.000279	0.000921	0.000657	0.000623
modular			7e-05	0.000108	6e-05	0.000125
selective			7e-05	0.000108	6e-05	0.000125
operating			0.000139	5.4e-05	0.00012	6.2e-05
cockroach			7e-05	0.000163	0.000179	6.2e-05
trunk			7e-05	0.000108	0.00012	6.2e-05
directions			0.000139	0.000163	0.00012	0.000187
buy			7e-05	0.000108	0.00012	6.2e-05
strong			7e-05	0.000163	0.00012	0.000125
table			0.000209	0.000325	0.000478	6.2e-05
shops			0.000558	5.4e-05	0.000418	0.000125
begain			0.000139	5.4e-05	0.00012	6.2e-05
search			0.000139	0.000108	6e-05	0.000187
ahead			0.000209	0.000163	0.000179	0.000187
vegetarian			0.000139	5.4e-05	6e-05	0.000125
allows			0.000139	0.000163	0.00012	0.000187
experience			0.001325	0.002113	0.000717	0.002864
prior			0.000209	0.000379	0.000538	6.2e-05
airport			0.000209	0.000163	0.000179	0.000187
healthier			7e-05	0.000108	0.00012	6.2e-05
advertising			7e-05	0.000163	0.00012	0.000125
pick			0.000139	0.000217	0.000239	0.000125
action			0.000139	5.4e-05	6e-05	0.000125
16thz			0.000139	5.4e-05	0.00012	6.2e-05
upgraged			0.000139	5.4e-05	0.00012	6.2e-05
options			0.000349	0.000325	0.000418	0.000249
struggle			7e-05	0.000108	0.00012	6.2e-05
sticking			7e-05	0.000163	0.00012	0.000125
via			0.000139	5.4e-05	0.00012	6.2e-05
followed			0.000139	0.000108	6e-05	0.000187
thankfully			0.000139	0.000163	6e-05	0.000249
unsatisfactory			7e-05	0.000163	0.00012	0.000125
suddenly			7e-05	0.000108	0.00012	6.2e-05
caravan			7e-05	0.000108	0.00012	6.2e-05
deals			0.000139	5.4e-05	0.00012	6.2e-05
straightened			7e-05	0.000108	6e-05	0.000125
resident			7e-05	0.000108	6e-05	0.000125
goso			0.000139	5.4e-05	6e-05	0.000125
1901			7e-05	0.000108	0.00012	6.2e-05
concierges			0.000209	5.4e-05	0.000179	6.2e-05
languages			0.000139	5.4e-05	6e-05	0.000125
eye			7e-05	0.000108	6e-05	0.000125
beginning			0.000139	5.4e-05	0.00012	6.2e-05
destination			0.000139	0.000163	0.00012	0.000187
texting			7e-05	0.000108	6e-05	0.000125
charge			0.000209	0.000704	0.000657	0.000311
almost			0.000418	0.000921	0.000478	0.000934
compensate			7e-05	0.000271	0.000239	0.000125
amenities			0.001186	0.000433	0.000418	0.001121
6			0.000209	0.000379	0.000239	0.000374
taken			0.000139	0.000379	0.000299	0.000249
tacky			7e-05	0.000271	0.00012	0.000249
markets			7e-05	0.000108	6e-05	0.000125
minor			0.000209	0.000163	0.000179	0.000187
more			0.001883	0.002221	0.001793	0.002366
chestnut			7e-05	0.000217	0.00012	0.000187
thrown			7e-05	0.000108	6e-05	0.000125
flaw			7e-05	0.000108	0.00012	6.2e-05
diamond			7e-05	0.000108	0.00012	6.2e-05
door			0.001046	0.001571	0.002032	0.000623
welllocated			0.000139	5.4e-05	0.00012	6.2e-05
definition			0.000139	5.4e-05	6e-05	0.000125
alcove			0.000209	0.000108	0.000239	6.2e-05
lush			0.000139	5.4e-05	6e-05	0.000125
company			7e-05	0.000217	0.000179	0.000125
enormous			0.000279	5.4e-05	0.000239	6.2e-05
admissions			0.000139	5.4e-05	6e-05	0.000125
advising			7e-05	0.000108	0.00012	6.2e-05
basically			0.000279	0.000217	0.000299	0.000187
broke			0.000139	0.000271	0.000239	0.000187
rudeness			7e-05	0.000108	6e-05	0.000125
known			0.000209	0.000163	6e-05	0.000311
hurry			7e-05	0.000108	0.00012	6.2e-05
nineteen			7e-05	0.000108	6e-05	0.000125
glad			0.000279	0.000163	0.000299	0.000125
town			0.001116	0.000217	0.000538	0.000685
couples			0.000139	5.4e-05	0.00012	6.2e-05
none			0.000279	0.000488	0.000418	0.000374
unblemished			7e-05	0.000108	0.00012	6.2e-05
hour			0.000628	0.001138	0.000837	0.000996
ohare			0.000209	0.000108	0.000239	6.2e-05
science			0.000209	5.4e-05	0.00012	0.000125
des			0.000279	0.000217	6e-05	0.000436
sucks			7e-05	0.000108	0.00012	6.2e-05
indescrpencies			7e-05	0.000108	6e-05	0.000125
arrangements			7e-05	0.000108	0.00012	6.2e-05
waiters			0.000139	0.000108	0.000179	6.2e-05
facelift			7e-05	0.000108	6e-05	0.000125
dec			0.000139	5.4e-05	0.00012	6.2e-05
spontaneous			7e-05	0.000108	0.00012	6.2e-05
spaiggia			7e-05	0.000108	0.00012	6.2e-05
guaranteed			0.000139	5.4e-05	0.00012	6.2e-05
history			0.000139	0.000108	0.000179	6.2e-05
beautiful			0.001744	0.00065	0.000956	0.001307
compare			0.000139	5.4e-05	0.00012	6.2e-05
computers			0.000139	5.4e-05	6e-05	0.000125
prompt			0.000279	5.4e-05	6e-05	0.000249
stated			7e-05	0.000433	0.000478	6.2e-05
forwardthinking			0.000139	5.4e-05	6e-05	0.000125
wonderland			0.000139	5.4e-05	0.00012	6.2e-05
baths			0.000139	5.4e-05	0.00012	6.2e-05
share			7e-05	0.000217	0.000179	0.000125
states			7e-05	0.000108	0.00012	6.2e-05
unsettling			7e-05	0.000108	0.00012	6.2e-05
disliked			7e-05	0.000163	0.000179	6.2e-05
dress			7e-05	0.000108	0.00012	6.2e-05
simple			7e-05	0.000108	0.00012	6.2e-05
icing			7e-05	0.000108	0.00012	6.2e-05
huge			0.000976	0.000379	0.001016	0.000249
needs			0.000418	0.000325	0.000179	0.00056
accomadations			7e-05	0.000108	6e-05	0.000125
court			7e-05	0.000108	6e-05	0.000125
prepaid			7e-05	0.000108	0.00012	6.2e-05
rather			0.000418	0.000596	0.000598	0.000436
chops			7e-05	0.000108	6e-05	0.000125
comfort			0.000488	0.000379	0.000299	0.00056
laundrydry			0.000139	5.4e-05	6e-05	0.000125
american			0.000279	0.000108	0.000179	0.000187
stayed			0.004743	0.003738	0.004064	0.004296
menus			0.000139	0.000108	0.00012	0.000125
glowing			7e-05	0.000108	0.00012	6.2e-05
occasionally			7e-05	0.000108	0.00012	6.2e-05
venting			7e-05	0.000108	0.00012	6.2e-05
influences			7e-05	0.000108	6e-05	0.000125
motels			7e-05	0.000108	6e-05	0.000125
champane			0.000139	5.4e-05	6e-05	0.000125
blacked			0.000139	5.4e-05	0.00012	6.2e-05
shouldnt			7e-05	0.000271	6e-05	0.000311
okay			7e-05	0.000271	6e-05	0.000311
tried			0.000349	0.000704	0.000717	0.000374
rude			0.000139	0.001409	0.000478	0.001245
communicating			7e-05	0.000108	0.00012	6.2e-05
awayers			7e-05	0.000108	0.00012	6.2e-05
advice			0.000209	5.4e-05	0.000179	6.2e-05
signature			0.000139	5.4e-05	6e-05	0.000125
par			7e-05	0.000163	0.000179	6.2e-05
doubts			0.000209	5.4e-05	6e-05	0.000187
questioning			7e-05	0.000108	0.00012	6.2e-05
chocolat			0.000139	5.4e-05	0.00012	6.2e-05
tries			7e-05	0.000163	6e-05	0.000187
lighting			0.000139	0.000108	0.000179	6.2e-05
blood			7e-05	0.000163	0.000179	6.2e-05
coming			0.000279	0.000433	0.000299	0.000436
35c			7e-05	0.000108	0.00012	6.2e-05
choice			0.000488	0.000271	0.000179	0.00056
authentic			0.000139	5.4e-05	6e-05	0.000125
response			7e-05	0.000271	0.000239	0.000125
wellkept			0.000139	5.4e-05	6e-05	0.000125
shortcomings			7e-05	0.000163	0.00012	0.000125
short			0.000349	0.000542	0.000359	0.00056
crowded			0.000139	0.000108	0.00012	0.000125
hershey			0.000139	5.4e-05	0.00012	6.2e-05
coat			7e-05	0.000108	6e-05	0.000125
toiletries			0.000139	0.000217	0.000179	0.000187
description			7e-05	0.000108	0.00012	6.2e-05
rowdy			7e-05	0.000108	6e-05	0.000125
bugs			7e-05	0.000108	6e-05	0.000125
anytime			0.000209	0.000217	0.00012	0.000311
blunder			7e-05	0.000108	6e-05	0.000125
upholstered			7e-05	0.000108	0.00012	6.2e-05
generic			0.000209	5.4e-05	6e-05	0.000187
dessertsthey			0.000139	5.4e-05	6e-05	0.000125
responsibility			0.000139	5.4e-05	0.00012	6.2e-05
mk			0.000139	5.4e-05	0.00012	6.2e-05
lowerend			7e-05	0.000108	6e-05	0.000125
disappionted			7e-05	0.000108	0.00012	6.2e-05
pleasure			0.000767	0.000108	0.000418	0.000374
playing			0.000209	0.000108	0.000179	0.000125
inlaws			7e-05	0.000217	0.000239	6.2e-05
greats			7e-05	0.000108	6e-05	0.000125
infant			7e-05	0.000108	0.00012	6.2e-05
remnants			7e-05	0.000108	6e-05	0.000125
help			0.000488	0.000488	0.000598	0.000374
webcams			0.000139	5.4e-05	0.00012	6.2e-05
stains			7e-05	0.000379	0.000179	0.000311
locking			7e-05	0.000108	0.00012	6.2e-05
flowers			0.000279	0.000163	0.000299	0.000125
advised			7e-05	0.000163	0.000179	6.2e-05
urine			7e-05	0.000163	6e-05	0.000187
soon			0.000279	0.000433	6e-05	0.000685
ratingsnot			7e-05	0.000108	0.00012	6.2e-05
held			7e-05	0.000163	0.00012	0.000125
isnt			0.000139	0.000271	0.000239	0.000187
paper			0.000349	0.000542	0.000299	0.000623
through			0.000697	0.000542	0.000777	0.000436
4			0.000697	0.000704	0.001076	0.000311
committed			7e-05	0.000108	6e-05	0.000125
hell			7e-05	0.000163	0.00012	0.000125
smiling			0.000139	5.4e-05	0.00012	6.2e-05
surveillance			7e-05	0.000108	0.00012	6.2e-05
overflowed			7e-05	0.000108	0.00012	6.2e-05
its			0.00286	0.001734	0.00239	0.002055
roots			7e-05	0.000108	6e-05	0.000125
24			0.000139	0.000271	0.000299	0.000125
25			7e-05	0.000217	0.000179	0.000125
style			0.000488	0.000271	0.000418	0.000311
27			0.000349	5.4e-05	0.000179	0.000187
20			0.000209	0.000325	0.000239	0.000311
21			7e-05	0.000108	0.00012	6.2e-05
continued			7e-05	0.000325	0.000299	0.000125
28			7e-05	0.000108	0.00012	6.2e-05
durability			7e-05	0.000108	0.00012	6.2e-05
mattress			0.000209	0.000433	0.000239	0.000436
symptoms			7e-05	0.000108	6e-05	0.000125
vending			7e-05	0.000108	0.00012	6.2e-05
absence			7e-05	0.000108	6e-05	0.000125
strange			7e-05	0.000163	0.000179	6.2e-05
projection			0.000139	5.4e-05	0.00012	6.2e-05
nifty			0.000139	5.4e-05	0.00012	6.2e-05
might			0.000139	0.00065	0.000478	0.000374
mostand			7e-05	0.000108	0.00012	6.2e-05
fool			7e-05	0.000108	6e-05	0.000125
hairdryer			0.000209	0.000108	0.000239	6.2e-05
good			0.003766	0.00195	0.003406	0.002055
return			0.000907	0.000488	0.000777	0.00056
severely			7e-05	0.000217	6e-05	0.000249
food			0.001255	0.001625	0.000777	0.002179
floating			7e-05	0.000108	0.00012	6.2e-05
disregarded			7e-05	0.000163	0.00012	0.000125
shuttle			0.000209	0.000163	0.000239	0.000125
walls			7e-05	0.000596	0.000179	0.00056
starbucks			0.000349	0.000108	0.000359	6.2e-05
fluffy			0.000139	5.4e-05	0.00012	6.2e-05
wakeup			7e-05	0.000108	0.00012	6.2e-05
foot			0.000139	0.000108	0.000179	6.2e-05
crowed			7e-05	0.000108	6e-05	0.000125
traveled			0.000209	0.000163	0.00012	0.000249
complain			7e-05	0.000379	0.000179	0.000311
bigger			0.000139	0.000217	0.000179	0.000187
sucked			7e-05	0.000108	0.00012	6.2e-05
4pm			7e-05	0.000108	0.00012	6.2e-05
desperately			7e-05	0.000108	6e-05	0.000125
stopper			7e-05	0.000108	6e-05	0.000125
frequented			0.000139	5.4e-05	0.00012	6.2e-05
lettuce			7e-05	0.000217	0.00012	0.000187
always			0.001186	0.000379	0.000717	0.000747
unhelpful			0.000139	0.000163	0.000179	0.000125
freebies			0.000139	5.4e-05	6e-05	0.000125
drake			7e-05	0.000108	0.00012	6.2e-05
someone			0.000209	0.001084	0.000777	0.000623
stopped			0.000139	0.000217	0.000179	0.000187
gender			7e-05	0.000108	0.00012	6.2e-05
tabletop			7e-05	0.000108	0.00012	6.2e-05
found			0.000976	0.002113	0.000956	0.002304
biscuits			0.000209	5.4e-05	0.000179	6.2e-05
exquisite			0.000209	5.4e-05	6e-05	0.000187
referred			0.000139	5.4e-05	6e-05	0.000125
heavy			7e-05	0.000108	0.00012	6.2e-05
everyone			0.000279	0.000379	0.000418	0.000249
awoke			7e-05	0.000108	0.00012	6.2e-05
needless			7e-05	0.000271	6e-05	0.000311
house			0.000209	0.000379	0.000359	0.000249
fish			0.000139	0.000433	0.000478	0.000125
hard			0.000209	0.000596	0.000478	0.000374
idea			0.000139	0.000217	6e-05	0.000311
750hr			7e-05	0.000108	0.00012	6.2e-05
valets			7e-05	0.000163	0.000179	6.2e-05
thisbe			7e-05	0.000108	0.00012	6.2e-05
exorbitant			0.000139	0.000108	6e-05	0.000187
extended			7e-05	0.000108	0.00012	6.2e-05
expect			0.000418	0.000758	0.000478	0.000747
surly			7e-05	0.000217	0.000239	6.2e-05
hanging			0.000139	5.4e-05	0.00012	6.2e-05
blues			0.000209	5.4e-05	0.000179	6.2e-05
beyond			0.000349	0.000108	0.000239	0.000187
insurance			7e-05	0.000163	0.000179	6.2e-05
really			0.002302	0.001084	0.001255	0.001992
anxious			7e-05	0.000108	0.00012	6.2e-05
missed			0.000209	0.000163	0.000299	6.2e-05
solved			0.000139	5.4e-05	0.00012	6.2e-05
linens			0.000279	0.000379	0.000239	0.000436
frittering			7e-05	0.000108	6e-05	0.000125
since			0.000907	0.000379	0.000478	0.000747
research			7e-05	0.000108	6e-05	0.000125
acting			7e-05	0.000108	6e-05	0.000125
admired			0.000139	5.4e-05	0.00012	6.2e-05
health			7e-05	0.000108	6e-05	0.000125
7			0.000209	0.000163	0.000299	6.2e-05
superlatives			0.000139	5.4e-05	0.00012	6.2e-05
excellence			7e-05	0.000108	6e-05	0.000125
hangers			7e-05	0.000108	0.00012	6.2e-05
issue			7e-05	0.000271	0.000239	0.000125
191			0.000139	5.4e-05	0.00012	6.2e-05
wellfurnished			7e-05	0.000108	0.00012	6.2e-05
reporting			7e-05	0.000108	0.00012	6.2e-05
pathetic			7e-05	0.000163	0.00012	0.000125
passes			0.000279	5.4e-05	0.000179	0.000125
trite			7e-05	0.000108	6e-05	0.000125
story			7e-05	0.000163	0.000179	6.2e-05
pub			0.000209	0.000163	0.000179	0.000187
pleasant			0.000976	0.000217	0.000538	0.00056
reason			0.000139	0.000271	0.000299	0.000125
base			0.000139	5.4e-05	6e-05	0.000125
cookie			7e-05	0.000217	0.000239	6.2e-05
conditioning			0.000209	0.000163	0.000239	0.000125
members			0.000279	0.000108	0.000179	0.000187
imagine			7e-05	0.000163	0.00012	0.000125
ask			0.000349	0.00065	0.000299	0.000747
matthews			7e-05	0.000108	0.00012	6.2e-05
attendant			7e-05	0.000217	0.000179	0.000125
earliest			0.000139	5.4e-05	6e-05	0.000125
kings			7e-05	0.000108	0.00012	6.2e-05
sidewalk			7e-05	0.000108	0.00012	6.2e-05
lag			7e-05	0.000108	6e-05	0.000125
temperature			7e-05	0.000217	0.00012	0.000187
onsite			7e-05	0.000163	6e-05	0.000187
bumped			7e-05	0.000108	0.00012	6.2e-05
nightclubs			7e-05	0.000108	6e-05	0.000125
needing			0.000139	0.000108	6e-05	0.000187
complimentarily			0.000139	5.4e-05	0.00012	6.2e-05
terrible			7e-05	0.000542	0.000359	0.000311
kiehls			0.000279	0.000163	0.000299	0.000125
lotions			0.000139	5.4e-05	6e-05	0.000125
terribly			7e-05	0.000217	0.00012	0.000187
audacity			7e-05	0.000108	0.00012	6.2e-05
expecting			7e-05	0.000758	0.000239	0.000685
hassel			7e-05	0.000108	6e-05	0.000125
bumper			7e-05	0.000108	0.00012	6.2e-05
consequence			0.000139	5.4e-05	0.00012	6.2e-05
neglected			7e-05	0.000108	0.00012	6.2e-05
ding			7e-05	0.000108	0.00012	6.2e-05
conditiner			7e-05	0.000108	6e-05	0.000125
major			0.000209	0.000217	0.000239	0.000187
42in			0.000139	5.4e-05	0.00012	6.2e-05
dont			0.000697	0.001354	0.001255	0.000872
simply			0.000279	0.000271	0.000179	0.000374
prevent			7e-05	0.000108	0.00012	6.2e-05
feel			0.001395	0.000596	0.000837	0.001058
number			0.000279	0.000379	0.000359	0.000311
fancy			7e-05	0.000379	0.000179	0.000311
runofthemill			7e-05	0.000108	6e-05	0.000125
feet			0.000139	5.4e-05	0.00012	6.2e-05
sympathy			7e-05	0.000108	0.00012	6.2e-05
unexpected			0.000279	5.4e-05	0.000179	0.000125
done			0.000279	0.000704	0.000299	0.000747
approximately			7e-05	0.000217	0.000239	6.2e-05
fees			7e-05	0.000217	6e-05	0.000249
bland			7e-05	0.000163	6e-05	0.000187
traveler			0.000349	0.000163	0.000239	0.000249
miss			7e-05	0.000108	0.00012	6.2e-05
soaps			0.000139	0.000108	6e-05	0.000187
burke			0.000279	5.4e-05	0.000179	0.000125
heres			7e-05	0.000108	0.00012	6.2e-05
guess			7e-05	0.000379	0.000299	0.000187
heads			0.000139	5.4e-05	6e-05	0.000125
guest			0.000697	0.001192	0.000837	0.001121
jet			7e-05	0.000108	6e-05	0.000125
twenty			7e-05	0.000271	0.00012	0.000249
5th			7e-05	0.000163	0.000179	6.2e-05
moderately			0.000139	5.4e-05	0.00012	6.2e-05
comfy			0.000488	0.000108	0.000359	0.000187
least			0.000279	0.000758	0.000299	0.000809
paint			7e-05	0.000163	0.000179	6.2e-05
flimsy			7e-05	0.000108	0.00012	6.2e-05
station			0.000209	0.000163	0.000239	0.000125
marble			0.000209	5.4e-05	6e-05	0.000187
rates			0.000209	0.000163	0.000239	0.000125
hundred			7e-05	0.000108	6e-05	0.000125
store			7e-05	0.000108	0.00012	6.2e-05
headache			7e-05	0.000271	0.00012	0.000249
attendants			0.000139	0.000108	0.00012	0.000125
warmly			0.000139	5.4e-05	6e-05	0.000125
option			0.000139	0.000271	0.00012	0.000311
relationship			7e-05	0.000108	0.00012	6.2e-05
behind			0.000209	0.000217	0.000239	0.000187
park			0.001534	0.000379	0.001195	0.00056
discover			7e-05	0.000163	0.00012	0.000125
appreciation			0.000139	5.4e-05	6e-05	0.000125
luckily			7e-05	0.000163	0.00012	0.000125
part			0.000139	0.000542	0.000418	0.000311
airy			0.000209	5.4e-05	0.00012	0.000125
focusing			7e-05	0.000108	6e-05	0.000125
discounted			0.000139	5.4e-05	6e-05	0.000125
believe			0.000349	0.000488	0.000359	0.000498
stairs			0.000139	0.000271	0.000239	0.000187
grace			7e-05	0.000108	0.00012	6.2e-05
king			0.001186	0.000488	0.000896	0.000685
kind			0.000139	0.000433	0.000299	0.000311
aaa			0.000209	0.000108	0.00012	0.000187
picturesque			0.000139	5.4e-05	6e-05	0.000125
monthor			7e-05	0.000108	0.00012	6.2e-05
bag			7e-05	0.000163	0.000179	6.2e-05
dossier			0.000139	5.4e-05	0.00012	6.2e-05
double			0.000279	0.000542	0.000598	0.000249
getaway			0.000279	0.000108	0.000179	0.000187
outrageous			7e-05	0.000217	0.00012	0.000187
determined			7e-05	0.000108	6e-05	0.000125
familys			7e-05	0.000108	6e-05	0.000125
supposed			7e-05	0.000542	0.000179	0.000498
stale			7e-05	0.000217	0.00012	0.000187
